url,Company Name,Description,Address,city,State,Phone,Website,LBN Legal business name,Authorized official,Enumeration date,Last updated,OrganizationOrSole,Type
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1083079271.aspx,"Cpov Non-medical Transportation,llc","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","600 E Turmont St Carson, Ca 90746-3806",Carson,CA,424-396-3597,-,"Cpov Non-medical Transportation,llc",Dana Moody - (ceo),12/15/15,12/15/15,Org,Nemt
https://npidb.org/organizations/transportation_services/air-transport_3416a0800x/1881229128.aspx,Cr Flying Doctors,-,"1111 6th Ave Ste 300 San Diego, Ca 92101-5215",Diego,CA,571-439-9853,-,Cr Flying Doctors,Hitesh Mohan - (associate),3/6/20,3/6/20,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1811126386.aspx,Cranes Medical Transportation Llc,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","2476 W Via Bello Dr Rialto, Ca 92377-2717",Rialto,CA,909-350-9844,-,Cranes Medical Transportation Llc,Kenneth Muyingo - (president),7/6/09,7/6/09,Org,Nemt
https://npidb.org/doctors/transportation_services/non-emergency-medical-transport-van_343900000x/1407363534.aspx,Chantay Crawfordnon-emergency Medical Transport (Van),"Profile for CHANTAY CRAWFORD in SAN DIEGO, CA.
					A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","402 W Broadway Ste 400 San Diego, Ca 92101-3554",Diego,CA,916-941-5561,-,-,s-Chantay Crawfordnon-emergency Medical Transport (Van)-Active,1/10/18,1/10/18,Sole,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1679509228.aspx,"Crescent City Nursing & Rehabilitation Center

						Lbn  Northshore Investments, Inc.","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","1280 Marshall St Crescent City, Ca 95531-2217",City,CA,707-464-6151,-,"Northshore Investments, Inc.",Jeffery Davis - (administrator/owner),6/24/06,6/24/06,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1770108136.aspx,"Crossroads Of Choice, Inc.","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","11130 White Birch Dr Rancho Cucamonga, Ca 91730-3819",Cucamonga,CA,909-481-9663,-,"Crossroads Of Choice, Inc.",Robert Horrigan - (vice President),6/11/20,6/11/20,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1881030799.aspx,"Crosstown Care Med Transort, Llc","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","2404 Sylvan Ln Glendale, Ca 91208-2335",Glendale,CA,818-937-9588,-,"Crosstown Care Med Transort, Llc",Leticia Rojas - (ceo),5/17/13,5/17/13,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1922527464.aspx,Crown Care Transportation,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","13557 Nectarine Ave Corona, Ca 92880",Corona,CA,(951) 220-3495,-,Crown Care Transportation,Rahel Asrat - (owner),9/15/17,9/15/17,Org,Nemt
https://npidb.org/doctors/transportation_services/non-emergency-medical-transport-van_343900000x/1285984682.aspx,Alma D Cruznon-emergency Medical Transport (Van),"Profile for ALMA D CRUZ in LOS ANGELES, CA.
					A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","6112 Allston St Los Angeles, Ca 90022-4406",Angeles,CA,213-858-2500,-,-,s-Alma D Cruznon-emergency Medical Transport (Van)-Active,9/12/12,9/12/12,Sole,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1487102935.aspx,"Crystal Medical Transportation,inc","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","8001 Laurel Canyon Blvd Ste 101 North Hollywood, Ca 91605",Hollywood,CA,818-768-1312,-,"Crystal Medical Transportation,inc",Kristina Djangoulian - (president),9/13/16,9/13/16,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1700136405.aspx,"C.v. Manimbo Enterprises Inc.

						Lbn  Mid-cities Medical Transport","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","1325 N Red Gum St # 14 Anaheim, Ca 92806-1326",Anaheim,CA,714-238-9005,-,Mid-cities Medical Transport,Conrado Manimbo - (operation Manager),9/11/12,9/11/12,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1609317130.aspx,Cyrus Services Inc.,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","15720 Ventura Blvd Ste 419 Encino, Ca 91436-4790",Encino,CA,877-788-8771,-,Cyrus Services Inc.,Reza Momeni - (owner),3/16/17,3/16/17,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1245581107.aspx,"D & S Group, Llc","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","1030 Grover Ave Glendale, Ca 91201-2402",Glendale,CA,818-244-6733,-,"D & S Group, Llc",Margarita Oganessyan - (ceo),10/1/12,10/1/12,Org,Nemt
https://npidb.org/doctors/transportation_services/non-emergency-medical-transport-van_343900000x/1538559976.aspx,Peter Dagliannon-emergency Medical Transport (Van),"Profile for PETER DAGLIAN in VAN NUYS, CA.
					A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","6412 Matilija Ave #205 Van Nuys, Ca 91402",Nuys,CA,877-505-5525,-,-,s-Peter Dagliannon-emergency Medical Transport (Van)-Active,1/23/15,1/23/15,Sole,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1255715744.aspx,"Daily Care,llc","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","623 Lemar Park Drive B Glendora, Ca 91740",Glendora,CA,626-931-0696,-,"Daily Care,llc",Shady Sharmouk - (owner),7/14/15,7/14/15,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1962057349.aspx,Dalar Express,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","334 Milford St Apt 4 Glendale, Ca 91203-2009",Glendale,CA,747-253-4430,-,Dalar Express,Albert Darbinyan - (director),8/2/19,8/2/19,Org,Nemt
https://npidb.org/doctors/transportation_services/non-emergency-medical-transport-van_343900000x/1659830602.aspx,Sean Darenon-emergency Medical Transport (Van),"Profile for SEAN DARE in SAN PEDRO, CA.
					A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","255 W 5th St Apt 219 San Pedro, Ca 90731-3390",Pedro,CA,310-774-7584,-,-,s-Sean Darenon-emergency Medical Transport (Van)-Active,3/19/19,3/19/19,Sole,Nemt
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1790839702.aspx,Darrell Eugene Frost Dba Northern Siskiyou Ambulance Service,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","553 N Main St Yreka, Ca 96097-2524",Yreka,CA,530-842-3583,-,Darrell Eugene Frost Dba Northern Siskiyou Ambulance Service,Darrell Frost - (owner),1/23/07,1/23/07,Org,Nemt
https://npidb.org/organizations/other_service/driver_172a00000x/1780161521.aspx,"Dart, Llc",A person employed to operate a motor vehicle as a carrier of persons or property.,"333 Huss Dr Chico, Ca 95928",Chico,CA,916-990-1467,-,"Dart, Llc",Brent Morgan - (owner),7/24/18,7/24/18,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1447796743.aspx,Dash-net Non- Emergency Transport,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","6290 Fennwood Ct Apt H Sacramento, Ca 95831-1737",Sacramento,CA,916-670-5005,-,Dash-net Non- Emergency Transport,Reginald Van Hill - (onwer),1/10/17,1/10/17,Org,Nemt
https://npidb.org/doctors/transportation_services/non-emergency-medical-transport-van_343900000x/1972143295.aspx,Darwin R Davenon-emergency Medical Transport (Van),"Profile for DARWIN R DAVE in SAN BERNARDINO, CA.
					A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","205 E Kimberly Ct San Bernardino, Ca 92408-4187",Bernardino,CA,909-556-1698,-,-,s-Darwin R Davenon-emergency Medical Transport (Van)-Active,1/14/20,1/14/20,Sole,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1730343989.aspx,David Medical Transportation,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","40 Park City Ct Apt 8206 Sacramento, Ca 95831-6106",Sacramento,CA,916-400-4817,-,David Medical Transportation,Gregory Whatley - (owner),7/16/08,7/16/08,Org,Nemt
