url,Company Name,Description,Address,city,State,Phone,Website,LBN Legal business name,Authorized official,Enumeration date,Last updated,OrganizationOrSole,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1396187035.aspx,Direct Mobility Ambulance Service-E-,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","24385 Wilderness Oak 9404 San Antonio, Tx 78258-7900",Antonio,TX,210-542-7787,-,Direct Mobility Ambulance Service,Tina Lopez - (owner),7/23/13,7/23/13,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1508260332.aspx,"District 7 Fire Rescue

						Lbn Bexar County Emergency Services District 7-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","11615 Galm Rd San Antonio, Tx 78254-9506",Antonio,TX,210-688-0665,-,Bexar County Emergency Services District 7,Kevin Clarkson - (fire Chief),10/22/14,3/3/15,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1881976439.aspx,Divine Anchor Ems Inc-E-,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","7447 Harwin Dr 220g Houston, Tx 77036-2016",Houston,TX,832-767-4244,-,Divine Anchor Ems Inc,Joshua Ogunleye - (owner),9/9/11,9/9/11,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1508019431.aspx,"Doctors First Choice Ems

						Lbn Doctors First Choice Ems, Llc.-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","9619 Tree Sparrow Ln Houston, Tx 77083-5161",Houston,TX,832-889-5240,-,"Doctors First Choice Ems, Llc.",Cedric Barron - (director),10/23/08,1/23/09,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1417220062.aspx,"Dream House Ems

						Lbn Dream House Inc-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","6010 N Sam Houston Pkwy E # 706 Humble, Tx 77396-3273",Humble,TX,281-570-7534,-,Dream House Inc,Mitchell Dye - (owner),2/13/12,12/5/16,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1215064506.aspx,Driscoll Children's Hospital-E-,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","3533 S Alameda St Corpus Christi, Tx 78411-1721",Christi,TX,361-694-5000,-,Driscoll Children's Hospital,Gregory Ward - (vp Of Finance),2/27/07,4/17/18,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1306851829.aspx,"Duncanville Fire Department

						Lbn City Of Duncanville-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1530 S Main St Duncanville, Tx 75137-4002",Duncanville,TX,972-780-4920,-,City Of Duncanville,Samuel Rohde - (fire Chief),7/31/06,1/26/18,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1922318443.aspx,"Duracare Emergency Medical Services

						Lbn Duracare Emergency Medical Services Inc-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","6250 Westpark Dr Suite 131 Houston, Tx 77057-7322",Houston,TX,713-782-0551,-,Duracare Emergency Medical Services Inc,Christian Zeigbo - (owner),10/18/10,10/18/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/doctors/transportation_services/ambulance_341600000x/1396099099.aspx,Carmen B Duronambulance-E-,"Profile for CARMEN B DURON in SAN ANTONIO, TX.
					An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","6322 Sovereign St Ste 120 San Antonio, Tx 78229-5142",Antonio,TX,210-549-2664,-,-,s-Carmen B Duronambulance-E--Active,11/1/12,11/1/12,Sole,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1861622136.aspx,"Dynamic Ambulance

						Lbn Dynamic Ambulance Services Llc-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","9898 Bissonnet St Suite 284 Houston, Tx 77036-8270",Houston,TX,713-271-7119,-,Dynamic Ambulance Services Llc,Denis Petit-blanc - (ceo),7/21/09,10/23/09,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1699890319.aspx,Dynamic Ambulance Service-E-,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","9898 Bissonnet St Suite 284 Houston, Tx 77036-8270",Houston,TX,281-575-9473,-,Dynamic Ambulance Service,Chikita Thomas - (office Manager),3/20/07,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1245545979.aspx,Dynamo Ems Inc-E-,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","9898 Bissonnet St Suite 598a Houston, Tx 77036-8270",Houston,TX,832-830-8916,-,Dynamo Ems Inc,Antoine Jean - (owner/administrator),8/18/10,2/27/13,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1720281934.aspx,"E-care Ems Inc

						Lbn E-care Ems Inc-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","3901 Caroline St Houston, Tx 77004-4001",Houston,TX,713-524-8988,-,E-care Ems Inc,Mark Quigley - (owner),6/6/07,4/27/09,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1679587521.aspx,Eagle Creek Volunteer Emergency Services-E-,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","11382 Fm 775 Floresville, Tx 78114-4321",Floresville,TX,830-393-7283,-,Eagle Creek Volunteer Emergency Services,Shirley Schriber - (administrator),7/28/06,8/11/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1700915741.aspx,"Eagle Express Ems

						Lbn Aaa Eagle Express Ems, Inc-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","2020 Naomi St Houston, Tx 77054-4016",Houston,TX,713-795-9900,-,"Aaa Eagle Express Ems, Inc",Bryon Bryant - (owner),3/5/07,8/25/08,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/agencies/home-health_251e00000x/1235508821.aspx,Eagle Home Health Care-E-,"A public agency or private organization, or a subdivision of such an agency or organization, that is primarily engaged in providing skilled nursing services and other therapeutic services, such as physical therapy, speech-language pathology services, or occupational therapy, medical social services, and home health aide services. It has policies established by a professional group associated with the agency or organization (including at least one physician and one registered nurse) to govern the services and provides for supervision of such services by a physician or a registered nurse; maintains clinical records on all patients; is licensed in accordance with State or local law or is approved by the State or local licensing agency as meeting the licensing standards, where applicable; and meets other conditions found by the Secretary of Health and Human Services to be necessary for health and safety.","22306 Wildwood Grove Dr Katy, Tx 77450-5855",Katy,TX,281-686-0849,-,Eagle Home Health Care,Paul Sheffield - (executive Director),9/24/15,9/24/15,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1013230028.aspx,Early Access Ems Inc-E-,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","12360 Richmond Ave 1515 Houston, Tx 77082-2421",Houston,TX,281-827-1232,-,Early Access Ems Inc,Roland Anumba - (owner),3/4/10,4/26/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1760496483.aspx,East Coke County Ambulance Service-E-,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","114 S. Washington Bronte, Tx 76933",Bronte,TX,325-224-3047,-,East Coke County Ambulance Service,Stephen Salmon - (ems Administrator),7/28/06,1/9/17,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1427144351.aspx,Ebong O. Etuk-E-,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","8700 Commerce Park Dr 124 Houston, Tx 77036-7497",Houston,TX,713-981-6455,-,Ebong O. Etuk,James Etuk - (owner),10/5/06,10/10/07,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1538399308.aspx,Eclipse Ambulance Transport-E-,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","25455 Borough Park Dr Apt 814 Spring, Tx 77380-3643",Spring,TX,281-513-3950,-,Eclipse Ambulance Transport,Abraham Haidar - (ceo),7/15/09,7/15/09,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1134252570.aspx,"Eden Ems

						Lbn City Of Eden-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","102 Gordon St. Eden, Tx 76837",Eden,TX,325-869-5507,-,City Of Eden,Ricky Thomas - (president),3/14/07,10/21/08,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1790927481.aspx,"Edinburg Ems, Inc.-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","206 Beverly Hills Ln Edinburg, Tx 78542-4389",Edinburg,TX,956-287-0323,-,"Edinburg Ems, Inc.",Jason Delattre - (president),3/27/09,3/27/09,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1942367677.aspx,Edward's County Ems Inc-E-,-,"408 West Austin Rocksprings, Tx 78880",Rocksprings,TX,830-683-3305,-,Edward's County Ems Inc,Mike Farris - (administrator),1/2/07,6/24/08,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1477792695.aspx,Einstein Group Llc-E-,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1305 Bent Creek Dr Southlake, Tx 76092-9433",Southlake,TX,817-421-2580,-,Einstein Group Llc,Robert Genzel - (manager),2/11/09,5/12/09,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1225010291.aspx,"El Campo Ems

						Lbn City Of El Campo-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","220 Merchant St El Campo, Tx 77437-4518",Campo,TX,979-541-5000,-,City Of El Campo,Chase Nielson - (director),11/16/05,1/22/14,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1538369863.aspx,"Elite Critical Care Ems, L.l.c.-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","2101 West Palma Vista Drive Mission, Tx 78572",Mission,TX,956-584-2867,-,"Elite Critical Care Ems, L.l.c.",David Villarreal - (ceo/co Owner),7/24/07,11/7/12,Org,,,,,,,,,,,,,,,,,,,,,,,,
